	ID	Identifier	Title	ApiUrl	RecordCount	ColumnCount
4685	4685	80330eng	House Price Index by region; existing own homes; 1995 - 2012; 2005=100	https://opendata.cbs.nl/ODataApi/OData/80330eng	19890	10
4686	4686	81886ENG	House Price Index; type of dwelling;existing own homes;2010=100 1995-2017	https://opendata.cbs.nl/ODataApi/OData/81886ENG	920	10
4687	4687	71533eng	House Price Index by type of dwelling, region; existing own homes;1995-2012	https://opendata.cbs.nl/ODataApi/OData/71533eng	41616	11
4688	4688	37631ENG	Index figures rebuilding costs dwellings	https://opendata.cbs.nl/ODataApi/OData/37631ENG	168	5
4689	4689	03756ENG	New dwellings; Input indices 1995=100	https://opendata.cbs.nl/ODataApi/OData/03756ENG	130	4
4690	4690	70926ENG	New dwellings; input price indices 2000=100	https://opendata.cbs.nl/ODataApi/OData/70926ENG	117	4
4691	4691	80032eng	New dwellings; input price indices building costs 2005 - 2012	https://opendata.cbs.nl/ODataApi/OData/80032eng	104	4
4692	4692	81911ENG	New dwellings; input price indices building costs 2010=100 2008-2018	https://opendata.cbs.nl/ODataApi/OData/81911ENG	393	4
4693	4693	82039ENG	New dwellings; output price indices building costs, 2010=100, 2008-2017	https://opendata.cbs.nl/ODataApi/OData/82039ENG	50	5
4694	4694	80278eng	New dwellings; output price indices building costs 2005 - 2012	https://opendata.cbs.nl/ODataApi/OData/80278eng	40	5
4695	4695	70956eng	New dwellings; outputindices 2000=100	https://opendata.cbs.nl/ODataApi/OData/70956eng	45	5
4696	4696	37476ENG	Price index civil engineering works	https://opendata.cbs.nl/ODataApi/OData/37476ENG	66	17
4697	4697	70945eng	Price index civil engineering works, 2000 = 100	https://opendata.cbs.nl/ODataApi/OData/70945eng	44	17
4698	4698	37132ENG	Price indices figures building costs new dwellings	https://opendata.cbs.nl/ODataApi/OData/37132ENG	50	5
4699	4699	70979eng	Price index figures on the production of buildings, 2000 - 2016	https://opendata.cbs.nl/ODataApi/OData/70979eng	85	10
4700	4700	60011ENG	Price index figures on the production of buildings, excluding VAT	https://opendata.cbs.nl/ODataApi/OData/60011ENG	51	10
4701	4701	37263eng	Changes in the dwelling stock; 1995-2011	https://opendata.cbs.nl/ODataApi/OData/37263eng	68255	18
4702	4702	60043ENG	Households in occupied dwellings	https://opendata.cbs.nl/ODataApi/OData/60043ENG	21	8
4703	4703	83368ENG	Housing costs of households; dwelling characteristics, region, 2009-2015	https://opendata.cbs.nl/ODataApi/OData/83368ENG	123255	12
4704	4704	82324ENG	Housing costs of households; household, dwelling characteristics, '09-'15	https://opendata.cbs.nl/ODataApi/OData/82324ENG	44550	12
4705	4705	71835eng	Trade and industry; employment and finance per sector, SIC'93, 2006 - 2008	https://opendata.cbs.nl/ODataApi/OData/71835eng	621	24
4706	4706	37931eng	Continuing vocational training survey, 1993-2005	https://opendata.cbs.nl/ODataApi/OData/37931eng	42	14
4707	4707	81491ENG	Educational institutions; Finances 1998-2018	https://opendata.cbs.nl/ODataApi/OData/81491ENG	189	46
4708	4708	80006eng	In, through and outflow in education 1995/'96-2008/'09	https://opendata.cbs.nl/ODataApi/OData/80006eng	32340	5
4709	4709	82374ENG	Energy consumption energy sector; energy commodities, 1967-2013 2nd quarter	https://opendata.cbs.nl/ODataApi/OData/82374ENG	1352	3
4710	4710	82375ENG	Energy consumption households; energy commodities, 1975-2016	https://opendata.cbs.nl/ODataApi/OData/82375ENG	378	3
4711	4711	82369ENG	Energy consumption industry (no energy sector);energy commodities,1975-2012	https://opendata.cbs.nl/ODataApi/OData/82369ENG	1032	3
4712	4712	82371ENG	Energy consumption transport; energy commodities, 1955 - 2013 2nd quarter	https://opendata.cbs.nl/ODataApi/OData/82371ENG	464	3
4713	4713	83406ENG	Motor fuels; deliveries by petajoule, weight and volume, 1946-April 2021	https://opendata.cbs.nl/ODataApi/OData/83406ENG	627	62
4714	4714	80101eng	Motor fuels for transport;delivery weight, volume, 1946-Aug 2016	https://opendata.cbs.nl/ODataApi/OData/80101eng	1008	62
4715	4715	71456eng	Liquid biofuels for transport; supply, consumption and blending, 2003-2018	https://opendata.cbs.nl/ODataApi/OData/71456eng	48	18
4716	4716	70789eng	Renewable electricity; domestic production, imports and exports, 1990-2013	https://opendata.cbs.nl/ODataApi/OData/70789eng	1296	12
4717	4717	71457eng	Renewable energy; capacity, domestic production and use, 1990-2013	https://opendata.cbs.nl/ODataApi/OData/71457eng	1080	21
4718	4718	83109ENG	Renewable energy; final use and avoided use fossil energy,1990-2019	https://opendata.cbs.nl/ODataApi/OData/83109ENG	4680	9
4719	4719	7516eng	Renewable energy; final use and avoided use of fossil energy, 1990-2013	https://opendata.cbs.nl/ODataApi/OData/7516eng	4416	9
4720	4720	70802eng	Wind energy; electricity production, capacity and supply of wind, 2002-2019	https://opendata.cbs.nl/ODataApi/OData/70802eng	891	9
4721	4721	37621eng	Coal and coal products balance sheet; supply and consumption 1990-2018	https://opendata.cbs.nl/ODataApi/OData/37621eng	1470	18
4722	4722	83325ENG	Crude balance sheet; supply, consumption and stock, 1944-April 2021 	https://opendata.cbs.nl/ODataApi/OData/83325ENG	3798	15
4723	4723	80099eng	Crude balance sheet; supply, consumption and stock, 1944-2015	https://opendata.cbs.nl/ODataApi/OData/80099eng	5904	16
4724	4724	00377eng	Electricity balance sheet; supply and consumption 1919-2018	https://opendata.cbs.nl/ODataApi/OData/00377eng	788	14
4725	4725	71840eng	Energy and water supply; employment and finance, SIC'93, 2006 - 2008 	https://opendata.cbs.nl/ODataApi/OData/71840eng	9	43
4726	4726	72002eng	Energy and water supply; turnover, SIC 2008, 2003-2012	https://opendata.cbs.nl/ODataApi/OData/72002eng	340	4
4727	4727	37281eng	Energy balance sheet; key figures, 1946-2016	https://opendata.cbs.nl/ODataApi/OData/37281eng	2067	25
4728	4728	70846eng	Energy balance sheet; supply, transformation and consumption, 1995-2013	https://opendata.cbs.nl/ODataApi/OData/70846eng	15884	79
4729	4729	80324eng	Energy; consumption and producer prices by energy commodity 1995-2017     	https://opendata.cbs.nl/ODataApi/OData/80324eng	2346	6
4730	4730	83141ENG	Energy consumption; components, branch, 2011-2016	https://opendata.cbs.nl/ODataApi/OData/83141ENG	16068	14
4731	4731	81163eng	Energy supply; employment and finance per sector, SIC 2008, 2009-2013	https://opendata.cbs.nl/ODataApi/OData/81163eng	15	43
4732	4732	83403ENG	Petroleum products balance sheet; supply, consumption stock 1946-April 2021	https://opendata.cbs.nl/ODataApi/OData/83403ENG	6270	25
4733	4733	80100eng	Petroleum products balance sheet; supply, consumption and stock 1946-2015	https://opendata.cbs.nl/ODataApi/OData/80100eng	9780	25
4734	4734	37215eng	Steam coal; import price from non EU-countries 1981-2016	https://opendata.cbs.nl/ODataApi/OData/37215eng	178	4
4735	4735	81606ENG	Vervallen tabel klantenbestanden	https://opendata.cbs.nl/ODataApi/OData/81606ENG	25	4
4736	4736	37463eng	Bankruptcies; flow data, 1981-2011	https://opendata.cbs.nl/ODataApi/OData/37463eng	527	25
4737	4737	80045eng	Bankruptcies; monthly figures by legal form and region, Jan.1993-April 2014	https://opendata.cbs.nl/ODataApi/OData/80045eng	6154	7
4738	4738	37289eng	Bankruptcies; monthly figures by legal form/activity SIC'93, 1993-Apr.2014 	https://opendata.cbs.nl/ODataApi/OData/37289eng	362	39
4739	4739	37729eng	Bankruptcies by company characteristics and province, 1993-2011	https://opendata.cbs.nl/ODataApi/OData/37729eng	817	13
4740	4740	80158eng	Pronounced bankruptcies; economic activity (SIC 2008) Jan. 1993-Apr. 2014	https://opendata.cbs.nl/ODataApi/OData/80158eng	24616	5
4741	4741	81179eng	Jobs and wages, ultimate control of enterprises (SIC 1993) 2006-2008	https://opendata.cbs.nl/ODataApi/OData/81179eng	126	16
4742	4742	82011ENG	Ultimate control enterprises in the Netherlands;jobs,wages,SIC2008,'08-'11	https://opendata.cbs.nl/ODataApi/OData/82011ENG	96	18
4743	4743	82010ENG	Ultimate control of enterprises Netherlands;jobs,wages,size class, '08-'11	https://opendata.cbs.nl/ODataApi/OData/82010ENG	32	18
4744	4744	80335eng	ICT use by companies broken down by sector of industry (SIC 2008), 2008	https://opendata.cbs.nl/ODataApi/OData/80335eng	38	107
4745	4745	80336eng	ICT use by companies by company size, 2008	https://opendata.cbs.nl/ODataApi/OData/80336eng	7	107
4746	4746	80337eng	ICT use by companies by sector of industry (SIC 2008) and size of company	https://opendata.cbs.nl/ODataApi/OData/80337eng	52	108
4747	4747	80427eng	E-commerce, purchase and sales at companies; size of company 2008 - 2009	https://opendata.cbs.nl/ODataApi/OData/80427eng	2	39
4748	4748	80813eng	Patent applicants and applications; size class of applicant, 2000-2010	https://opendata.cbs.nl/ODataApi/OData/80813eng	132	6
4749	4749	80825eng	Patent applicants and applications; technology area, 2000-2010	https://opendata.cbs.nl/ODataApi/OData/80825eng	352	6
4750	4750	80826eng	Patent applicants and patent applications; by SIC93 of applicant 	https://opendata.cbs.nl/ODataApi/OData/80826eng	621	6
4751	4751	81923ENG	Patent applicants and patent applications; SIC 2008 of applicant, 2009-2010	https://opendata.cbs.nl/ODataApi/OData/81923ENG	226	6
4752	4752	80439eng	Research and development (R&D); key figures, 2002-2010	https://opendata.cbs.nl/ODataApi/OData/80439eng	9	9
4753	4753	71156eng	Invest. climate;human capital, labour supply internat. comparison 1990-2011	https://opendata.cbs.nl/ODataApi/OData/71156eng	528	33
4754	4754	71159eng	Invest.climate;functioning of government international comparison 1990-2012	https://opendata.cbs.nl/ODataApi/OData/71159eng	552	10
4755	4755	71160eng	Invest.climate; macroeconomic conditions international comparison 1990-2012	https://opendata.cbs.nl/ODataApi/OData/71160eng	552	13
4756	4756	71157eng	Investment climate; aviation network connectivity international comparison	https://opendata.cbs.nl/ODataApi/OData/71157eng	169	3
4757	4757	71158eng	Investment climate;broadband subscribers international comparison 2001-2010	https://opendata.cbs.nl/ODataApi/OData/71158eng	460	7
4758	4758	71163eng	Investment climate; capital international comparison 1990-2011	https://opendata.cbs.nl/ODataApi/OData/71163eng	484	18
4759	4759	71166eng	Investment climate; Dutch economy international comparison, 1960-2012	https://opendata.cbs.nl/ODataApi/OData/71166eng	624	20
4760	4760	71162eng	Investment climate; entrepreneurship international comparison 1990-2012	https://opendata.cbs.nl/ODataApi/OData/71162eng	552	18
4761	4761	71155eng	Investment climate; infrastructure international comparison 1990-2012	https://opendata.cbs.nl/ODataApi/OData/71155eng	552	16
4762	4762	71164eng	Investment climate; innovation international comparison 1990-2008	https://opendata.cbs.nl/ODataApi/OData/71164eng	3420	21
4763	4763	71161eng	Investment climate; market competition international comparison 1990-2011	https://opendata.cbs.nl/ODataApi/OData/71161eng	506	20
4764	4764	71454eng	Investment climate; office rents international comparison, 2001-2013   	https://opendata.cbs.nl/ODataApi/OData/71454eng	462	3
4765	4765	71445eng	Investment climate; old-and young-age dependency intern. comparison,'00-'50	https://opendata.cbs.nl/ODataApi/OData/71445eng	138	4
4766	4766	71447eng	Investment climate; society, 1990-2013	https://opendata.cbs.nl/ODataApi/OData/71447eng	576	11
4767	4767	71167eng	Investment climate; The Netherlands international comparison 1990-2009	https://opendata.cbs.nl/ODataApi/OData/71167eng	1200	9
4768	4768	71165eng	Investment climate; transfer of knowledge international comparison	https://opendata.cbs.nl/ODataApi/OData/71165eng	20	10
4769	4769	70074eng	Investments fixed assets companies, SIC'93 2000-2008	https://opendata.cbs.nl/ODataApi/OData/70074eng	2367	15
4770	4770	80233eng	Enterprises; by economic activity, size and legal form, 2006-2010	https://opendata.cbs.nl/ODataApi/OData/80233eng	6260	13
4771	4771	80232eng	Enterprises; sizeclass and legal form, 2006-2010	https://opendata.cbs.nl/ODataApi/OData/80232eng	515	26
4772	4772	80231eng	Local units by economic activity (SIC 2008), region, 2006-2010 	https://opendata.cbs.nl/ODataApi/OData/80231eng	635795	4
4773	4773	80234eng	Local units by municipalities, 2006-2010	https://opendata.cbs.nl/ODataApi/OData/80234eng	56900	4
4774	4774	07223ENG	Establishment and closure of businesses	https://opendata.cbs.nl/ODataApi/OData/07223ENG	110	11
4775	4775	80555eng	Private fixed capital formation in tangible assets; changes 2005 - 2014	https://opendata.cbs.nl/ODataApi/OData/80555eng	112	2
4776	4776	81819ENG	Business services; turnover developments, index 2010=100, 2005-2017	https://opendata.cbs.nl/ODataApi/OData/81819ENG	1820	4
4777	4777	82438ENG	Hairdressers and beauty treatment; turnover, index 2010=100, 2005-2017	https://opendata.cbs.nl/ODataApi/OData/82438ENG	130	12
4778	4778	7275eng	Hairdressers and beauticians; monthly developments 1993 - 2008	https://opendata.cbs.nl/ODataApi/OData/7275eng	272	7
4779	4779	81801ENG	Hairdressers and beauty treatment; turnover, index 2010 = 100, 2005 - 2013	https://opendata.cbs.nl/ODataApi/OData/81801ENG	306	8
4780	4780	81820ENG	Information and communication; turnover, index 2010=100, 2005 - 2017	https://opendata.cbs.nl/ODataApi/OData/81820ENG	585	4
4781	4781	7274ENG	Monthly statistics hairdressers and beauticians 1993 - 2002	https://opendata.cbs.nl/ODataApi/OData/7274ENG	510	8
4782	4782	81530ENG	Producer price indices for services (SPPI); index 2010=100, 2002-2017	https://opendata.cbs.nl/ODataApi/OData/81530ENG	8892	5
4783	4783	71821eng	Producer price indices for services; index 2006 = 100; 2002Q4 - 2011Q4	https://opendata.cbs.nl/ODataApi/OData/71821eng	4738	5
4784	4784	81818ENG	Temporary employment agencies; turnover, index 2010=100, 2005-2017	https://opendata.cbs.nl/ODataApi/OData/81818ENG	130	18
4785	4785	82962ENG	Financial corporations; balance sheet 1998-2016	https://opendata.cbs.nl/ODataApi/OData/82962ENG	100	33
4786	4786	70043eng	Financial corporations; balance sheet 1998 - 2012	https://opendata.cbs.nl/ODataApi/OData/70043eng	45	34
4787	4787	82921ENG	Institutional investors; balance sheet 1998-2016	https://opendata.cbs.nl/ODataApi/OData/82921ENG	84	181
4788	4788	70054eng	Institutional investors; balance sheet 1998 - 2012	https://opendata.cbs.nl/ODataApi/OData/70054eng	60	115
4789	4789	83112ENG	Inst. investors; investments excluding shares in investment funds 1998-2017	https://opendata.cbs.nl/ODataApi/OData/83112ENG	57	10
4790	4790	82827ENG	Institutional investors; investments in property 1980-2016	https://opendata.cbs.nl/ODataApi/OData/82827ENG	23	33
4791	4791	37512eng	Institutional investors; investments in property 1980 - 2012	https://opendata.cbs.nl/ODataApi/OData/37512eng	18	29
4792	4792	82826ENG	Institutional investors; property, changes 1999-2017	https://opendata.cbs.nl/ODataApi/OData/82826ENG	324	6
4793	4793	70684eng	Institutional investors; property, changes 1999 - 2014	https://opendata.cbs.nl/ODataApi/OData/70684eng	240	6
4794	4794	82929ENG	Institutional investors; short-term and long-term investments 1950-2016	https://opendata.cbs.nl/ODataApi/OData/82929ENG	284	22
4795	4795	70140eng	Institutional investors; short-term and long-term investments 1950 - 2012	https://opendata.cbs.nl/ODataApi/OData/70140eng	260	34
4796	4796	70645eng	Investments of institutional investors 1996 - 2014	https://opendata.cbs.nl/ODataApi/OData/70645eng	220	22
4797	4797	70044eng	Investments of institutional investors; foreign investments 1980 - 2014	https://opendata.cbs.nl/ODataApi/OData/70044eng	284	8
4798	4798	82825ENG	Investments of institutional investors; foreign investments 1980-2017	https://opendata.cbs.nl/ODataApi/OData/82825ENG	368	8
4799	4799	83113ENG	Pension funds; investments before and after consolidation 2008-2016	https://opendata.cbs.nl/ODataApi/OData/83113ENG	63	6
4800	4800	82824ENG	Quarterly figures investments of institutional investors 1996-2017	https://opendata.cbs.nl/ODataApi/OData/82824ENG	304	22
4801	4801	71843eng	Research and development; employment and finance, SIC'93, 2006 - 2008	https://opendata.cbs.nl/ODataApi/OData/71843eng	3	34
4802	4802	81165eng	Services; employment and finance per sector, SIC 2008, 2009-2013	https://opendata.cbs.nl/ODataApi/OData/81165eng	295	33
4803	4803	71846eng	Services; employment and finance per sector, SIC'93, 2006 - 2008	https://opendata.cbs.nl/ODataApi/OData/71846eng	174	30
4804	4804	37278ENG	Election results Dutch Lower House, 1918-2006	https://opendata.cbs.nl/ODataApi/OData/37278ENG	25	69
4805	4805	82560ENG	Government Finance Statistics; key figures 1995-2017	https://opendata.cbs.nl/ODataApi/OData/82560ENG	99	38
4806	4806	81242ENG	Government Finance Statistics; key figures 1987 - 2013	https://opendata.cbs.nl/ODataApi/OData/81242ENG	63	33
4807	4807	60028eng	Participation in politics	https://opendata.cbs.nl/ODataApi/OData/60028eng	416	193
4808	4808	82892ENG	Public corporations; liabilities, controlling government sector 2012-2016	https://opendata.cbs.nl/ODataApi/OData/82892ENG	20	12
4809	4809	80106eng	Social protection benefits by functions, criteria, implementation 1994-2012	https://opendata.cbs.nl/ODataApi/OData/80106eng	19	26
4810	4810	60012eng	The State; government sector, ESA accounts 1996-2010	https://opendata.cbs.nl/ODataApi/OData/60012eng	15	62
4811	4811	70122eng	The State; tax revenues, ESA 1999-2011	https://opendata.cbs.nl/ODataApi/OData/70122eng	62	30
4812	4812	83073ENG	Health expenditure; functions, financing, internat. comparisons, 2005-2016	https://opendata.cbs.nl/ODataApi/OData/83073ENG	6480	4
4813	4813	83074ENG	Health expenditure; providers, financing, internat. comparisons, 2005-2016	https://opendata.cbs.nl/ODataApi/OData/83074ENG	5760	4
4814	4814	83072ENG	Health expenditure; providers, functions, internat. comparisons, 2005-2016	https://opendata.cbs.nl/ODataApi/OData/83072ENG	13392	4
